Order_ID,Product_ID,Customer_ID,order_date,Profit
CA-2017-153787,OFF-AP-10001563,AT-10735,2017-05-19,28.18
CA-2015-158491,TEC-AC-10001874,BP-11155,2015-06-04,35.99
CA-2014-138240,TEC-PH-10002583,SJ-20500,2014-10-09,-3.00
US-2017-119319,FUR-FU-10003878,LC-17050,2017-11-06,-19.86
CA-2015-157343,OFF-PA-10000552,HD-14785,2015-06-07,9.07
CA-2015-154620,FUR-CH-10004675,LT-17110,2015-12-12,34.89
CA-2017-109701,OFF-AP-10002765,AM-10360,2017-12-02,22.25
CA-2017-113705,TEC-PH-10004006,LC-16870,2017-03-27,55.65
CA-2017-134495,TEC-PH-10004897,BF-11020,2017-04-01,-5.69
CA-2016-100790,OFF-ST-10000689,JG-15805,2016-06-26,84.51
CA-2016-135636,OFF-ST-10000676,DB-13615,2016-10-08,-67.85
US-2015-130512,OFF-BI-10004519,SM-20320,2015-08-21,-82.99
US-2017-129224,OFF-LA-10003190,AS-10630,2017-03-17,1.67
CA-2017-148404,OFF-BI-10002854,Dp-13240,2017-10-07,-33.64
CA-2016-132409,OFF-AP-10002082,TH-21235,2016-05-26,6.53
US-2016-139087,OFF-LA-10001074,DK-13375,2016-07-17,41.22
CA-2014-144666,OFF-ST-10002743,JP-15520,2014-11-09,3.41
CA-2017-116204,OFF-BI-10001759,VW-21775,2017-02-11,7.73
CA-2016-132997,OFF-PA-10004983,LW-17215,2016-11-07,6.22
CA-2017-127922,OFF-EN-10003068,SH-19975,2017-10-27,5.54
CA-2014-153808,OFF-AR-10001725,FH-14275,2014-04-06,18.45
US-2016-155768,OFF-ST-10002292,LB-16795,2016-12-01,222.59
US-2016-169040,OFF-PA-10001736,GT-14710,2016-12-06,116.60
CA-2014-128524,OFF-BI-10003527,MZ-17515,2014-11-11,762.59
US-2014-150119,FUR-CH-10002965,LB-16795,2014-04-23,-12.06
CA-2017-154137,OFF-ST-10003324,MT-17815,2017-11-11,0.00
US-2017-150847,OFF-PA-10004451,JF-15490,2017-04-30,3.63
US-2015-138121,FUR-CH-10003846,JL-15835,2015-12-17,48.47
CA-2017-145233,OFF-BI-10002764,DV-13465,2017-12-01,-4.75
CA-2016-123540,FUR-CH-10000847,DJ-13420,2016-04-02,378.27
CA-2015-114811,OFF-ST-10000885,KD-16495,2015-11-08,16.79
CA-2015-139164,TEC-PH-10002468,CS-12355,2015-06-23,19.04
CA-2017-147452,OFF-PA-10001838,CS-11845,2017-09-30,5.76
CA-2015-117800,FUR-CH-10000785,TH-21550,2015-09-21,141.16
CA-2015-165624,TEC-AC-10004568,FH-14350,2015-08-23,47.86
US-2017-123463,OFF-AR-10001118,GZ-14470,2017-12-23,5.93
CA-2016-105662,TEC-PH-10001198,RB-19465,2016-05-05,19.97
CA-2015-134117,OFF-BI-10002026,PG-18895,2015-12-17,31.37
CA-2015-164427,TEC-AC-10004469,AR-10405,2015-07-31,105.47
CA-2017-124296,FUR-CH-10002439,CS-12355,2017-12-24,60.55
CA-2014-135993,TEC-AC-10004877,PJ-18835,2014-05-28,2.21
US-2017-127341,OFF-BI-10001072,CK-12595,2017-01-29,-20.62
CA-2014-105165,FUR-TA-10004154,SZ-20035,2014-09-07,-22.95
CA-2016-132094,TEC-AC-10001109,VG-21805,2016-08-26,13.20
CA-2014-126963,OFF-PA-10001952,PS-18760,2014-06-15,11.88
US-2017-132444,TEC-AC-10003832,CD-12280,2017-11-18,54.33
CA-2015-132570,OFF-AR-10000369,KT-16480,2015-10-31,0.72
CA-2017-113558,FUR-FU-10001756,PH-18790,2017-10-21,5.14
CA-2016-125164,OFF-BI-10001191,SH-19975,2016-11-10,7.38
CA-2015-150308,TEC-PH-10001433,RR-19525,2015-12-15,21.54
US-2015-145422,FUR-BO-10002213,PW-19240,2015-12-03,-29.61
US-2017-105998,TEC-AC-10004469,CR-12580,2017-11-03,87.89
US-2015-129007,FUR-FU-10002379,KD-16615,2015-09-13,24.88
CA-2017-109960,TEC-AC-10004859,DB-13210,2017-12-09,41.95
CA-2014-133424,OFF-ST-10002957,Dl-13600,2014-03-30,0.00
CA-2016-162726,OFF-PA-10001972,MT-17815,2016-12-27,3.63
CA-2017-105487,OFF-ST-10002301,CS-12250,2017-10-08,0.41
CA-2016-122392,OFF-AR-10002221,CJ-12010,2016-07-22,0.36
CA-2017-119669,OFF-FA-10000053,TP-21130,2017-01-24,0.11
CA-2014-138709,OFF-PA-10004734,MS-17770,2014-07-04,10.92
CA-2017-114055,OFF-FA-10003059,MH-18115,2017-12-25,1.19
US-2015-113593,OFF-ST-10000532,NC-18415,2015-04-18,30.01
CA-2017-112515,OFF-BI-10003712,AS-10225,2017-09-17,4.27
CA-2015-124058,FUR-CH-10000595,LC-16885,2015-11-20,35.76
CA-2014-105340,OFF-BI-10001765,EH-14185,2014-11-22,-11.08
CA-2016-112340,OFF-PA-10001892,NM-18520,2016-10-21,11.23
CA-2017-128965,OFF-LA-10001404,PS-18760,2017-04-17,3.47
CA-2016-115224,OFF-ST-10000615,DB-13615,2016-12-08,9.53
CA-2016-114972,OFF-LA-10004545,PF-19225,2016-11-03,41.22
CA-2014-107594,TEC-PH-10002923,EH-13945,2014-07-02,19.97
CA-2014-156993,OFF-FA-10003495,RW-19630,2014-06-28,3.04
CA-2015-157035,OFF-PA-10004156,KB-16600,2015-12-09,17.00
CA-2017-163125,OFF-AR-10004344,MB-17305,2017-10-09,6.00
CA-2017-127726,OFF-FA-10000992,SS-20410,2017-09-11,6.67
CA-2015-130736,OFF-LA-10000634,JF-15490,2015-12-07,1.20
US-2016-125402,OFF-LA-10003923,DL-12865,2016-09-25,14.80
CA-2014-161032,FUR-CH-10001482,MK-17905,2014-11-18,43.22
CA-2017-141782,OFF-EN-10002230,BE-11410,2017-01-21,90.64
CA-2016-120082,OFF-AR-10001955,DK-12835,2016-03-25,17.86
CA-2015-119480,OFF-PA-10004996,CC-12685,2015-01-09,24.23
CA-2017-111220,OFF-AP-10003278,JS-15595,2017-09-02,-15.09
CA-2017-122490,FUR-CH-10001215,TT-21070,2017-11-13,150.29
US-2015-131842,FUR-CH-10004477,RR-19525,2015-12-05,10.96
CA-2017-155712,OFF-BI-10004224,KD-16615,2017-03-02,33.64
CA-2015-163895,OFF-BI-10004970,NS-18640,2015-08-07,1.12
CA-2017-121559,OFF-BI-10002072,HW-14935,2017-06-01,8.69
CA-2016-155992,TEC-PH-10000215,CC-12220,2016-10-01,18.87
CA-2014-158771,OFF-LA-10001641,SB-20290,2014-05-09,4.54
CA-2015-141810,OFF-BI-10001524,BB-10990,2015-11-02,-47.00
US-2017-163790,OFF-BI-10003718,NL-18310,2017-11-02,206.62
CA-2015-155306,OFF-PA-10001184,GA-14515,2015-04-17,5.86
CA-2014-124856,OFF-PA-10001289,LD-17005,2014-09-29,37.98
US-2017-129441,FUR-FU-10000448,JC-15340,2017-09-07,2.40
US-2016-115819,OFF-AR-10000823,JO-15280,2016-04-19,1.53
US-2017-141558,FUR-TA-10004086,MH-17290,2017-03-11,-46.43
CA-2014-106439,OFF-ST-10001963,GG-14650,2014-10-31,12.17
CA-2017-158344,TEC-AC-10002006,CC-12475,2017-08-07,19.83
CA-2016-105354,OFF-BI-10001107,PW-19030,2016-12-02,54.44
CA-2015-112452,TEC-CO-10004202,NC-18340,2015-04-04,209.99
US-2017-141677,TEC-AC-10000158,HK-14890,2017-03-26,1.80
CA-2017-122196,TEC-PH-10004977,CA-12265,2017-09-22,113.67
CA-2017-115602,FUR-CH-10001708,DJ-13630,2017-12-18,139.57
CA-2015-151043,TEC-AC-10001090,MG-17680,2015-11-14,-1.20
CA-2017-145877,OFF-EN-10001990,AS-10090,2017-04-01,13.35
CA-2016-141957,OFF-BI-10001116,JG-15310,2016-07-21,-8.13
CA-2014-131310,OFF-BI-10003094,CL-12565,2014-07-12,3.80
CA-2015-169397,FUR-FU-10000087,JB-15925,2015-12-24,19.08
US-2015-130512,OFF-SU-10001935,SM-20320,2015-08-21,-0.70
US-2017-132059,TEC-AC-10003280,AP-10915,2017-09-23,0.60
CA-2016-155481,OFF-FA-10002780,DK-13225,2016-09-01,5.42
CA-2015-110877,OFF-PA-10004621,JE-15715,2015-10-23,12.70
CA-2015-113173,OFF-BI-10004738,DK-13225,2015-11-15,-17.05
CA-2017-138870,FUR-FU-10002396,GA-14515,2017-06-19,21.13
CA-2014-153913,FUR-CH-10000988,KB-16585,2014-12-16,101.38
CA-2017-119564,FUR-FU-10003096,PL-18925,2017-12-15,9.79
US-2016-115819,TEC-PH-10004700,JO-15280,2016-04-19,12.99
CA-2015-114468,OFF-PA-10000809,TD-20995,2015-08-23,4.00
CA-2014-166961,OFF-AP-10001366,CD-12790,2014-12-27,3.00
CA-2014-108189,OFF-SU-10003567,ES-14080,2014-10-02,-3.00
CA-2015-103870,TEC-AC-10004227,SP-20860,2015-12-27,-12.73
CA-2014-162089,OFF-EN-10002230,MP-17470,2014-03-30,113.31
CA-2015-165554,OFF-PA-10003724,AJ-10780,2015-05-18,5.32
CA-2016-112277,TEC-PH-10003505,SC-20695,2016-09-10,58.46
CA-2017-129490,FUR-CH-10003298,SJ-20125,2017-09-26,-57.63
CA-2014-151330,OFF-ST-10000615,TC-21295,2014-10-14,22.25
CA-2017-111374,OFF-BI-10004970,CB-12415,2017-02-24,-3.80
US-2014-123183,OFF-LA-10001569,GR-14560,2014-11-19,4.58
CA-2014-145254,OFF-SU-10004664,NC-18535,2014-07-23,11.80
CA-2017-127180,OFF-EN-10002500,TA-21385,2017-10-22,28.76
CA-2015-130554,OFF-AR-10001954,FM-14290,2015-04-07,1.03
CA-2015-102260,OFF-LA-10003714,SJ-20125,2015-09-22,4.20
US-2017-166324,OFF-ST-10000078,BE-11455,2017-04-20,-21.21
CA-2016-112123,OFF-BI-10001071,BH-11710,2016-03-03,219.45
CA-2016-133795,FUR-FU-10003731,JE-15475,2016-12-18,11.18
US-2014-164644,OFF-ST-10003123,JL-15850,2014-07-22,1.33
CA-2017-104885,OFF-EN-10003286,DB-13555,2017-03-02,27.24
US-2017-101721,OFF-PA-10003641,MY-17380,2017-07-23,20.58
CA-2014-105249,OFF-SU-10001225,DH-13675,2014-11-28,0.15
CA-2017-123981,TEC-PH-10002115,RW-19630,2017-10-02,17.16
CA-2016-136301,FUR-FU-10004712,EH-13765,2016-03-13,7.35
CA-2017-161172,TEC-PH-10004348,SP-20920,2017-03-16,-7.40
US-2016-113677,OFF-LA-10001569,CM-12655,2016-11-13,6.87
CA-2016-152730,TEC-PH-10000441,EM-14140,2016-05-30,35.28
CA-2014-166863,TEC-PH-10000369,SC-20020,2014-06-20,20.16
CA-2017-155873,OFF-PA-10001815,AB-10255,2017-06-16,92.24
CA-2014-134551,OFF-PA-10002689,TS-21505,2014-12-20,9.07
CA-2017-129833,OFF-PA-10000575,HF-14995,2017-12-09,15.39
CA-2017-162978,FUR-TA-10003473,LW-16990,2017-05-04,11.28
CA-2015-149909,OFF-PA-10001790,RA-19915,2015-11-13,46.12
CA-2015-149097,FUR-TA-10001086,SV-20785,2015-10-20,27.36
CA-2016-106950,OFF-BI-10003166,JE-15715,2016-09-02,-12.63
CA-2017-132437,OFF-ST-10001031,EM-14095,2017-09-08,16.93
CA-2017-116680,OFF-BI-10004022,PK-19075,2017-09-04,4.34
CA-2017-113705,OFF-PA-10002615,LC-16870,2017-03-27,8.11
US-2016-148901,OFF-BI-10002309,MK-17905,2016-05-14,-9.82
CA-2016-163328,OFF-LA-10003930,TP-21565,2016-11-04,228.08
CA-2017-140585,TEC-AC-10003610,RA-19915,2017-12-18,58.00
CA-2015-110814,OFF-PA-10004156,BD-11635,2015-12-05,11.00
CA-2017-133095,OFF-BI-10004141,EH-14005,2017-06-04,4.00
CA-2016-114307,OFF-AP-10002350,MF-17665,2016-07-22,10.55
US-2016-153815,OFF-PA-10004071,KL-16555,2016-11-06,31.07
CA-2016-148852,OFF-PA-10001293,SV-20785,2016-05-26,21.77
CA-2017-102610,TEC-AC-10000303,CA-12265,2017-11-04,15.60
CA-2015-151722,TEC-AC-10000892,IL-15100,2015-10-05,57.60
US-2016-123750,OFF-BI-10004584,RB-19795,2016-04-15,-145.35
CA-2017-151190,OFF-PA-10000575,GT-14710,2017-06-27,9.23
CA-2017-143658,OFF-AR-10002818,SR-20425,2017-11-08,32.97
CA-2016-145905,FUR-CH-10001854,AM-10705,2016-09-18,84.24
CA-2016-107104,FUR-FU-10002937,MS-17365,2016-11-26,297.69
CA-2017-149489,OFF-BI-10002813,DK-12835,2017-04-24,-0.99
CA-2016-157588,FUR-FU-10004848,AR-10570,2016-07-14,15.53
US-2016-151260,OFF-AP-10002892,SC-20695,2016-12-11,9.19
CA-2016-123358,OFF-BI-10000069,BT-11680,2016-04-10,15.61
CA-2016-130778,OFF-AP-10000595,ND-18370,2016-11-19,2.27
CA-2017-109960,OFF-PA-10000349,DB-13210,2017-12-09,7.02
CA-2015-115798,TEC-PH-10001819,KL-16645,2015-11-13,43.19
CA-2014-148488,OFF-BI-10000315,SM-20005,2014-12-10,37.22
CA-2014-144071,FUR-FU-10000397,DJ-13420,2014-12-08,11.17
CA-2017-143126,FUR-TA-10002958,CM-12655,2017-12-03,88.73
CA-2015-120915,OFF-AP-10002578,JJ-15445,2015-09-28,76.32
CA-2017-110443,OFF-BI-10001670,CK-12205,2017-11-21,56.55
CA-2014-127558,FUR-FU-10002505,SS-20410,2014-11-15,3.24
CA-2016-158568,TEC-AC-10001767,RB-19465,2016-08-29,-10.80
CA-2014-118976,OFF-LA-10000452,MY-18295,2014-04-28,1.51
CA-2016-164154,OFF-ST-10002562,NZ-18565,2016-09-11,3.75
CA-2017-139353,FUR-FU-10001876,JM-15250,2017-10-28,15.59
CA-2017-106859,TEC-PH-10004531,BF-11215,2017-03-13,49.26
CA-2017-142622,FUR-CH-10003833,JK-15625,2017-10-30,-6.10
US-2015-138121,FUR-CH-10003817,JL-15835,2015-12-17,136.67
CA-2015-134075,OFF-ST-10001496,HA-14905,2015-12-12,93.70
CA-2017-162173,FUR-TA-10001520,OT-18730,2017-10-26,60.66
CA-2015-164336,OFF-ST-10001558,MW-18220,2015-07-05,-2.44
CA-2014-103317,FUR-FU-10003192,DM-13525,2014-07-05,15.99
US-2017-143028,OFF-BI-10004738,SC-20050,2017-04-11,-17.05
CA-2017-162015,TEC-AC-10003832,KB-16240,2017-07-11,244.62
CA-2016-110086,TEC-PH-10001299,BD-11320,2016-09-18,24.00
CA-2016-140417,OFF-BI-10004828,KE-16420,2016-09-25,-3.52
CA-2017-105480,OFF-BI-10003291,DK-13225,2017-12-20,2.36
CA-2016-145548,OFF-ST-10002562,EB-13750,2016-11-11,7.88
CA-2014-106264,FUR-FU-10001852,CK-12595,2014-12-26,1.11
US-2016-155103,OFF-PA-10000062,JF-15190,2016-12-02,26.93
CA-2015-169397,OFF-BI-10002852,JB-15925,2015-12-24,-13.84
CA-2015-117086,FUR-BO-10004834,QJ-19255,2015-11-08,1013.13
CA-2016-124100,FUR-CH-10003817,EH-13990,2016-03-31,54.67
CA-2015-143147,FUR-CH-10004754,PS-18760,2015-05-26,-4.50
CA-2017-144904,OFF-LA-10001158,KW-16435,2017-09-25,9.94
CA-2015-158421,OFF-ST-10004186,GB-14575,2015-09-21,17.76
CA-2017-106852,OFF-AR-10003829,ST-20530,2017-06-20,1.00
US-2015-138093,OFF-PA-10000143,KM-16225,2015-12-10,13.00
CA-2014-166590,TEC-AC-10003433,NC-18625,2014-10-29,1.00
CA-2016-135265,TEC-CO-10003763,CC-12370,2016-07-07,944.99
CA-2016-142762,FUR-FU-10003691,LD-17005,2016-05-23,16.30
CA-2014-107916,OFF-BI-10001116,JP-15460,2014-08-24,4.44
US-2017-167570,FUR-CH-10003396,EG-13900,2017-12-08,-58.50
CA-2016-102162,TEC-CO-10001943,JF-15565,2016-09-11,751.96
CA-2015-149650,FUR-CH-10003956,RD-19660,2015-10-24,-73.82
US-2017-111920,OFF-AR-10003179,PS-18970,2017-10-22,12.03
US-2017-118941,OFF-AR-10001953,BB-11545,2017-08-12,59.37
CA-2014-120775,FUR-FU-10000758,RD-19930,2014-10-03,-19.07
CA-2016-106950,OFF-BI-10000014,JE-15715,2016-09-02,-17.57
CA-2014-102988,TEC-PH-10001615,GM-14695,2014-04-05,8.41
CA-2016-103464,TEC-AC-10002842,PG-18820,2016-11-18,95.20
CA-2014-140228,OFF-ST-10002214,GB-14530,2014-04-28,2.03
CA-2017-157854,OFF-BI-10001359,DM-13345,2017-04-08,1264.76
CA-2014-111150,OFF-AR-10000034,RW-19630,2014-12-31,11.58
CA-2015-128356,OFF-SU-10004290,RP-19390,2015-10-02,0.96
CA-2015-162537,OFF-EN-10003862,RD-19585,2015-10-28,4.91
CA-2015-123568,FUR-FU-10004090,SC-20095,2015-11-08,22.01
CA-2015-163762,OFF-AR-10001915,JE-15475,2015-11-27,12.51
CA-2015-116260,OFF-AR-10003732,BF-10975,2015-07-06,2.89
US-2016-141544,OFF-LA-10001074,PO-18850,2016-08-30,33.00
CA-2014-166891,FUR-CH-10003298,CC-12220,2014-10-04,-6.55
CA-2015-101868,OFF-BI-10003876,MJ-17740,2015-06-09,-42.80
US-2017-106145,OFF-BI-10002215,RA-19885,2017-09-26,5.54
CA-2014-168984,OFF-PA-10001166,NW-18400,2014-11-26,5.44
CA-2016-121377,TEC-PH-10001817,TN-21040,2016-05-28,25.06
US-2017-118038,OFF-ST-10000615,KB-16600,2017-12-09,2.72
CA-2015-118738,FUR-TA-10002607,AG-10495,2015-10-24,-69.47
US-2015-163433,OFF-AR-10003481,MP-17965,2015-04-18,0.89
CA-2015-149384,OFF-BI-10003196,EH-13945,2015-07-10,-2.24
CA-2015-153388,OFF-AR-10001868,PC-19000,2015-08-01,3.36
CA-2014-125997,TEC-PH-10003072,MW-18220,2014-09-20,661.46
CA-2014-143840,TEC-PH-10002660,EH-14185,2014-05-22,34.00
CA-2016-164784,OFF-LA-10001569,HF-14995,2016-05-01,1.29
CA-2014-113047,OFF-FA-10002763,AP-10915,2014-10-24,3.79
US-2017-158526,FUR-CH-10001270,KH-16360,2017-12-29,77.63
CA-2014-168984,TEC-PH-10000038,NW-18400,2014-11-26,-88.00
US-2014-112564,OFF-BI-10004876,TS-21160,2014-04-23,-2.00
CA-2015-123092,FUR-FU-10000222,JG-15115,2015-12-03,13.00
US-2017-147886,TEC-MA-10004679,DH-13075,2017-03-28,53.27
CA-2017-146367,OFF-BI-10002827,HM-14860,2017-08-04,-5.64
CA-2014-107524,OFF-PA-10000587,KN-16705,2014-03-02,17.47
CA-2017-107167,OFF-ST-10003805,ND-18460,2017-06-10,84.22
CA-2017-118360,OFF-PA-10000791,JC-15775,2017-04-01,19.32
CA-2015-105221,OFF-FA-10001135,VM-21685,2015-11-01,-0.71
CA-2015-130204,OFF-ST-10001325,DB-13120,2015-09-03,8.49
CA-2015-108665,FUR-FU-10000965,KM-16225,2015-07-06,63.89
CA-2014-125829,OFF-PA-10000223,WB-21850,2014-11-04,9.33
CA-2014-143903,FUR-FU-10003724,KM-16375,2014-07-20,-14.23
CA-2015-121720,OFF-ST-10003816,JE-15610,2015-06-11,21.14
CA-2014-105165,TEC-PH-10000675,SZ-20035,2014-09-07,14.76
CA-2015-157812,OFF-BI-10000285,DB-13210,2015-03-22,-21.17
US-2015-163433,OFF-PA-10003936,MP-17965,2015-04-18,5.44
CA-2017-136007,TEC-PH-10003589,AC-10615,2017-02-23,25.19
CA-2017-135587,TEC-AC-10001266,BH-11710,2017-12-07,23.40
CA-2016-118101,OFF-PA-10000357,SN-20560,2016-06-26,180.77
CA-2016-131499,OFF-AP-10003779,MG-17875,2016-09-08,62.24
CA-2014-101560,OFF-AR-10004757,CS-12250,2014-11-28,4.33
US-2017-118087,OFF-AR-10003602,SP-20620,2017-09-09,1.58
CA-2017-105130,OFF-BI-10001191,PJ-18835,2017-11-21,14.77
CA-2016-164511,OFF-BI-10003305,DJ-13630,2016-11-19,4.66
CA-2017-121258,FUR-FU-10000747,DB-13060,2017-02-26,15.63
CA-2017-162978,TEC-PH-10003092,LW-16990,2017-05-04,20.70
CA-2016-157749,FUR-FU-10000576,KL-16645,2016-06-04,-356.73
CA-2016-155488,OFF-AR-10002956,FM-14290,2016-11-13,11.45
US-2015-123218,TEC-PH-10001061,KD-16345,2015-12-20,12.00
CA-2014-166989,FUR-CH-10001797,RM-19675,2014-11-14,14.62
CA-2015-149636,OFF-PA-10004041,SP-20620,2015-01-06,9.25
US-2014-143287,OFF-PA-10001776,KN-16705,2014-11-11,21.78
CA-2017-120936,OFF-SU-10002557,CA-12310,2017-12-17,3.63
CA-2017-122707,OFF-SU-10000157,EB-13750,2017-04-16,9.54
CA-2016-101672,OFF-LA-10002271,DB-12910,2016-10-03,2.96
CA-2016-117121,OFF-BI-10000545,AB-10105,2016-12-17,4946.37
CA-2016-107202,TEC-MA-10000112,LC-16930,2016-05-21,179.73
CA-2016-159912,OFF-FA-10000053,GB-14530,2016-08-29,-2.38
US-2014-147704,OFF-ST-10000675,SR-20740,2014-11-16,42.36
CA-2016-144344,FUR-FU-10003553,PG-18820,2016-10-28,41.26
CA-2014-166191,OFF-ST-10003455,DK-13150,2014-12-05,1.86
CA-2016-129126,FUR-FU-10002937,PK-19075,2016-12-14,198.00
CA-2016-158694,OFF-PA-10001363,AI-10855,2016-11-10,29.00
CA-2017-152310,OFF-PA-10003134,DK-12895,2017-08-12,92.24
US-2016-102141,OFF-BI-10001510,KD-16615,2016-08-26,45.84
CA-2017-111332,OFF-AR-10001953,NC-18340,2017-05-20,35.62
CA-2016-116337,FUR-FU-10002030,MC-17845,2016-11-07,-17.78
CA-2014-100678,OFF-AR-10001868,KM-16720,2014-04-18,1.01
US-2015-129007,OFF-BI-10001628,KD-16615,2015-09-13,7.82
CA-2016-131205,OFF-ST-10002583,AA-10645,2016-09-04,5.20
CA-2015-112214,FUR-FU-10002364,AH-10690,2015-08-05,-11.44
CA-2017-120168,OFF-FA-10000936,TB-21625,2017-05-25,1.48
CA-2016-129280,OFF-ST-10002554,SM-20905,2016-05-03,-44.02
CA-2017-114055,TEC-PH-10002890,MH-18115,2017-12-25,23.52
CA-2015-110877,TEC-PH-10002103,JE-15715,2015-10-23,15.04
US-2017-143770,OFF-PA-10001125,RD-19720,2017-03-20,27.88
CA-2017-164000,OFF-AR-10003183,AH-10030,2017-12-18,2.34
US-2015-112508,OFF-AP-10002287,BP-11185,2015-03-24,0.52
CA-2017-137099,TEC-PH-10002496,FP-14320,2017-12-07,46.80
CA-2015-113145,TEC-AC-10001838,VD-21670,2015-11-01,601.97
CA-2017-140676,OFF-PA-10004243,BF-11080,2017-09-12,45.53
US-2017-153948,OFF-PA-10000157,FM-14290,2017-11-06,28.17
CA-2016-165316,OFF-AP-10003266,JB-15400,2016-07-23,6.52
CA-2016-101693,FUR-FU-10003919,LC-17140,2016-06-25,-26.17
CA-2014-116407,OFF-AR-10001315,JF-15190,2014-11-15,0.48
CA-2014-104773,OFF-ST-10000777,TB-21175,2014-12-08,6.04
CA-2017-144498,TEC-PH-10004977,MB-18085,2017-05-06,71.00
CA-2017-148691,TEC-PH-10000576,CS-12460,2017-12-03,37.00
CA-2016-161361,OFF-BI-10002215,MV-17485,2016-03-26,5.54
CA-2015-164882,OFF-ST-10003638,SG-20080,2015-10-31,12.65
CA-2017-131212,OFF-BI-10001617,AB-10165,2017-12-05,8.38
CA-2015-143105,OFF-LA-10004093,MA-17560,2015-12-10,3.44
CA-2016-165918,OFF-BI-10004826,BD-11770,2016-09-10,13.87
CA-2016-160241,FUR-FU-10003806,DR-12940,2016-11-29,-302.72
CA-2014-111451,FUR-FU-10004091,KL-16555,2014-12-26,78.86
CA-2015-144806,OFF-ST-10004804,GH-14425,2015-12-06,-58.69
CA-2017-143378,OFF-AR-10001915,JR-16210,2017-09-19,6.55
US-2014-120740,OFF-AP-10000240,PS-18970,2014-04-15,31.02
US-2016-108504,OFF-FA-10000053,PP-18955,2016-02-05,0.19
CA-2014-123225,TEC-PH-10000895,MN-17935,2014-07-11,43.20
CA-2014-159478,FUR-FU-10000221,MH-17785,2014-09-30,5.18
CA-2017-153843,OFF-PA-10003673,SC-20380,2017-03-13,12.48
CA-2014-124478,FUR-FU-10002088,MA-17560,2014-08-08,23.00
CA-2015-105221,TEC-AC-10002323,VM-21685,2015-11-01,-3.00
CA-2016-131737,FUR-FU-10004306,GZ-14470,2016-03-17,253.00
CA-2015-112305,FUR-FU-10002364,KB-16405,2015-11-20,6.00
US-2015-163433,TEC-PH-10003357,MP-17965,2015-04-18,24.48
CA-2017-147228,FUR-FU-10000023,SO-20335,2017-09-09,4.24
CA-2015-130022,OFF-LA-10002787,JK-16120,2015-08-10,1.80
CA-2017-127516,OFF-ST-10000736,EH-14005,2017-12-28,-12.96
CA-2016-157161,OFF-BI-10004728,JD-15895,2016-07-16,11.09
CA-2015-152527,OFF-ST-10003479,CM-12190,2015-10-17,3.89
CA-2017-153045,FUR-FU-10002759,NS-18505,2017-01-19,6.39
CA-2016-169887,FUR-FU-10003095,MS-17530,2016-10-22,30.58
CA-2017-111262,OFF-PA-10001937,KH-16510,2017-10-28,5.44
CA-2015-146290,OFF-AR-10001897,SV-20815,2015-05-04,35.26
CA-2017-107132,OFF-SU-10002503,SC-20260,2017-06-26,8.24
US-2016-100720,TEC-PH-10001425,CK-12205,2016-07-16,-28.80
CA-2017-164364,OFF-LA-10004853,CS-12355,2017-11-12,4.58
CA-2017-108035,FUR-FU-10004017,TT-21070,2017-11-29,19.04
CA-2015-166583,TEC-PH-10001578,VD-21670,2015-06-26,109.34
CA-2015-124450,OFF-AR-10001166,GT-14710,2015-04-27,8.87
US-2016-117793,OFF-LA-10003537,MA-17560,2016-08-23,17.67
CA-2017-141117,OFF-AR-10003727,JK-16090,2017-10-02,10.70
CA-2015-136469,OFF-BI-10004492,TS-21370,2015-07-11,103.90
CA-2015-136735,OFF-EN-10002230,HA-14920,2015-07-26,78.89
CA-2016-114104,OFF-LA-10002475,NP-18670,2016-11-20,6.87
CA-2017-121706,OFF-AP-10003287,BM-11140,2017-02-26,99.90
CA-2015-140375,OFF-PA-10001870,SG-20470,2015-10-02,9.33
US-2016-103674,OFF-FA-10003467,AP-10720,2016-12-06,0.00
CA-2015-132276,OFF-AP-10000804,LC-16960,2015-02-23,6.72
CA-2016-139997,TEC-CO-10000971,EM-14140,2016-07-01,449.99
US-2016-169040,TEC-PH-10002834,GT-14710,2016-12-06,27.00
CA-2016-130477,OFF-ST-10002583,LC-17140,2016-04-08,2.60
CA-2014-109134,FUR-FU-10000320,DE-13255,2014-11-05,8.82
CA-2015-163181,OFF-ST-10000129,AB-10105,2015-11-07,-28.87
CA-2017-113873,OFF-ST-10000943,KE-16420,2017-11-13,6.18
CA-2017-100951,OFF-ST-10001496,NC-18625,2017-06-09,54.06
CA-2017-128076,FUR-FU-10000293,BO-11350,2017-02-02,12.63
CA-2017-142776,OFF-BI-10002012,RS-19870,2017-12-11,2.59
CA-2017-135279,OFF-PA-10001281,BS-11800,2017-04-09,91.97
CA-2016-101336,OFF-AR-10003582,CK-12760,2016-11-13,39.41
US-2016-125402,FUR-CH-10000665,DL-12865,2016-09-25,60.39
CA-2017-157651,TEC-AC-10003116,HA-14920,2017-12-10,3.00
CA-2016-111941,OFF-BI-10001524,BD-11620,2016-12-25,12.00
US-2017-123281,FUR-FU-10003724,JF-15190,2017-04-02,7.00
CA-2015-132507,OFF-ST-10000943,CC-12610,2015-07-30,6.00
CA-2016-133669,TEC-PH-10001305,SV-20935,2016-10-21,-47.00
CA-2015-110324,OFF-PA-10001776,MA-17560,2015-12-01,9.00
CA-2016-124254,OFF-PA-10000807,TB-21175,2016-04-12,3.00
