Customer_ID,Discount,Order_Date,Order_ID,Price,Product_ID,Profit,Quantity,Row_ID,Ship_Date,Ship_Mode
MT-18070,0.2,25/9/2014,US-2014-112914,3.264,OFF-EN-10001509,1.1016,2,7705,30/9/2014,Standard Class
LW-17215,0,9/12/2017,CA-2017-102659,54.9,OFF-BI-10000088,26.901,5,7706,15/12/2017,Standard Class
DP-13105,0,20/6/2016,CA-2016-152534,5.16,OFF-AR-10002335,1.3416,2,7707,25/6/2016,Second Class
RD-19900,0,5/4/2014,CA-2014-149104,689.82,OFF-ST-10000991,20.6946,6,7708,7/4/2014,Second Class
RW-19540,0.2,17/8/2017,CA-2017-166093,13.92,OFF-BI-10000174,4.872,3,7709,24/8/2017,Standard Class
PO-18865,0,5/8/2017,CA-2017-128328,133.2,OFF-LA-10003498,66.6,9,7710,9/8/2017,Standard Class
EB-13705,0.2,20/10/2017,CA-2017-147277,665.408,OFF-ST-10000142,66.5408,2,7711,24/10/2017,Standard Class
ND-18460,0,6/2/2014,CA-2014-131905,15,OFF-LA-10002787,7.2,4,7712,9/2/2014,First Class
Dp-13240,0,15/1/2016,CA-2016-152072,52,OFF-EN-10003040,24.5998,2,7713,19/1/2016,Standard Class
MC-17845,0.2,7/11/2016,CA-2016-116337,314,OFF-ST-10001272,19.6305,3,7714,12/11/2016,Standard Class
LW-16825,0.5,25/12/2016,CA-2016-109827,35,FUR-TA-10002607,-24.1026,1,7715,1/1/2017,Standard Class
BD-11500,0.8,14/10/2014,US-2014-151015,3,OFF-BI-10000343,-4.8609,3,7716,20/10/2014,Standard Class
LC-17140,0,8/4/2016,CA-2016-130477,12.96,OFF-PA-10000019,6.2208,2,7717,12/4/2016,Standard Class
DB-13660,0,28/2/2017,CA-2017-101959,7.78,OFF-PA-10002137,3.501,1,7718,6/3/2017,Standard Class
BW-11110,0,13/10/2016,CA-2016-101161,99.87,OFF-ST-10003123,23.9688,3,7719,20/10/2016,Standard Class
SN-20710,0.2,18/11/2016,CA-2016-119963,19.648,OFF-PA-10001970,6.6312,2,7720,22/11/2016,Standard Class
LC-16885,0.3,14/12/2017,US-2017-113992,974.988,FUR-TA-10000577,-97.4988,4,7721,19/12/2017,Standard Class
TR-21325,0,1/12/2014,CA-2014-131051,58.2,FUR-FU-10001861,28.518,3,7722,5/12/2014,Standard Class
MC-17635,0,28/11/2014,US-2014-120175,64.02,OFF-EN-10003862,29.4492,6,7723,3/12/2014,Standard Class
JM-15865,0.2,16/5/2017,CA-2017-166576,221.024,OFF-ST-10002574,-55.256,2,7724,18/5/2017,First Class
CA-12775,0,11/12/2015,CA-2015-135853,125.99,TEC-PH-10003691,31.4975,1,7725,14/12/2015,First Class
BN-11470,0.2,14/3/2017,CA-2017-114370,49.616,TEC-PH-10000213,4.9616,2,7726,17/3/2017,Second Class
TW-21025,0.2,13/6/2017,CA-2017-104850,291.136,FUR-CH-10003774,-25.4744,4,7727,19/6/2017,Standard Class
DK-12835,0.2,24/4/2017,CA-2017-149489,99.28,OFF-AP-10002495,12.41,2,7728,27/4/2017,First Class
BN-11515,0,17/3/2014,CA-2014-118339,47.18,OFF-PA-10000466,23.59,7,7729,24/3/2014,Standard Class
KH-16360,0.2,30/7/2016,CA-2016-137743,1036.624,OFF-ST-10001780,51.8312,2,7730,4/8/2016,Standard Class
PF-19165,0,9/11/2016,CA-2016-138233,479.97,TEC-AC-10002001,177.5889,3,7731,14/11/2016,Standard Class
SF-20065,0,10/9/2014,CA-2014-113383,81.92,OFF-AP-10004532,22.1184,4,7732,13/9/2014,First Class
PG-18820,0.8,19/4/2015,US-2015-155369,19.568,OFF-AP-10002578,-52.8336,2,7733,25/4/2015,Standard Class
JM-15655,0.2,27/10/2017,CA-2017-151225,71.96,TEC-PH-10004100,7.196,5,7734,29/10/2017,First Class
JK-15730,0.3,18/11/2014,CA-2014-163468,424.116,FUR-BO-10003546,-30.294,6,7735,21/11/2014,First Class
VS-21820,0.2,8/1/2016,US-2016-137295,47.616,OFF-AR-10001955,5.952,3,7736,13/1/2016,Standard Class
DH-13075,0,13/6/2015,CA-2015-104941,899.97,TEC-CO-10004202,314.9895,3,7737,19/6/2015,Standard Class
GM-14695,0.2,4/9/2017,CA-2017-102750,1322.352,FUR-TA-10000198,-99.1764,3,7738,8/9/2017,Second Class
CK-12325,0.4,17/2/2017,CA-2017-109085,57.594,TEC-PH-10000526,-11.5188,1,7739,20/2/2017,First Class
DB-13210,0,9/12/2017,CA-2017-109960,34.7,OFF-AR-10001860,12.492,5,7740,11/12/2017,Second Class
PB-18805,0,5/12/2017,CA-2017-156958,199.9,FUR-FU-10003268,39.98,5,7741,6/12/2017,First Class
SP-20650,0,8/3/2016,US-2016-140172,13.9,OFF-AR-10002766,3.753,5,7742,13/3/2016,Standard Class
ON-18715,0,2/12/2014,CA-2014-154095,146.82,OFF-PA-10002923,73.41,3,7743,7/12/2014,Standard Class
JB-15925,0,5/12/2014,CA-2014-150203,250.26,OFF-AP-10001469,72.5754,6,7744,7/12/2014,First Class
LE-16810,0.2,9/12/2017,CA-2017-108329,444.768,TEC-PH-10001918,44.4768,4,7745,14/12/2017,Standard Class
KL-16645,0,9/4/2017,CA-2017-112900,478.24,OFF-BI-10002867,219.9904,8,7746,12/4/2017,Second Class
ES-14080,0.2,2/10/2014,CA-2014-108189,230.376,TEC-PH-10001557,20.1579,3,7747,5/10/2014,First Class
NC-18535,0,24/12/2017,CA-2017-148355,12.3,OFF-BI-10000201,6.15,5,7748,28/12/2017,Standard Class
CS-12505,0,17/9/2016,CA-2016-134208,396,TEC-MA-10004458,190.08,4,7749,23/9/2016,Standard Class
AY-10555,0,6/4/2014,CA-2014-102652,33.11,FUR-FU-10001918,12.9129,7,7750,12/4/2014,Standard Class
JK-15205,0,30/10/2017,CA-2017-123491,1702.12,OFF-AP-10002684,511,14,7751,5/11/2017,Standard Class
KH-16330,0.3,19/6/2017,CA-2017-128944,760.116,FUR-CH-10000785,-43,6,7752,21/6/2017,Second Class
DB-12970,0,3/5/2017,CA-2017-132178,69.52,OFF-ST-10000464,19,2,7753,8/5/2017,Second Class
SS-20140,0,27/9/2015,CA-2015-143616,99.2,OFF-AR-10002067,25.792,5,7754,29/9/2015,Second Class
ML-17395,0.4,22/10/2017,CA-2017-156363,32.7,TEC-PH-10003988,-6.54,5,7755,28/10/2017,Standard Class
OT-18730,0,26/6/2017,CA-2017-115364,83.76,OFF-ST-10002486,1.6752,12,7756,2/7/2017,Standard Class
ML-17410,0.2,18/7/2017,US-2017-142573,16.096,OFF-PA-10000246,5.2312,2,7757,23/7/2017,Standard Class
BS-11380,0.2,2/12/2017,US-2017-112347,57.36,TEC-PH-10004833,-14.34,6,7758,6/12/2017,Standard Class
RB-19360,0,14/7/2016,CA-2016-109953,30.8,FUR-FU-10000073,10.164,4,7759,18/7/2016,Standard Class
AH-10195,0.2,24/8/2017,CA-2017-123043,24.672,OFF-BI-10003910,7.71,4,7760,29/8/2017,Standard Class
MH-18115,0,25/12/2017,CA-2017-114055,629.1,OFF-PA-10000994,301.968,6,7761,29/12/2017,Second Class
SC-20020,0.2,20/6/2014,CA-2014-166863,509.488,OFF-ST-10004123,-127.372,7,7762,24/6/2014,Standard Class
HW-14935,0,31/10/2016,CA-2016-140130,12.39,OFF-AR-10004269,3.4692,3,7763,5/11/2016,Standard Class
JP-16135,0.2,30/12/2016,US-2016-111528,6.384,OFF-BI-10002194,2.1546,1,7764,30/12/2016,Same Day
BD-11605,0,11/6/2015,US-2015-123960,29.16,FUR-FU-10004666,10.7892,2,7765,16/6/2015,Standard Class
AP-10720,0.2,6/12/2016,US-2016-103674,249.584,TEC-PH-10002496,31.198,2,7766,10/12/2016,Standard Class
RW-19630,0,13/4/2017,CA-2017-155460,5.28,OFF-PA-10002479,2.376,1,7767,15/4/2017,First Class
DK-13375,0,27/7/2017,CA-2017-133046,234.95,TEC-AC-10000991,32.893,5,7768,1/8/2017,Second Class
LS-16975,0.2,12/11/2017,CA-2017-164168,77.952,OFF-ST-10002583,-15.5904,3,7769,18/11/2017,Standard Class
TS-21370,0,5/10/2017,CA-2017-143112,87.8,TEC-PH-10003095,43.9,4,7770,9/10/2017,Standard Class
DB-13405,0,17/3/2017,CA-2017-140949,7.31,OFF-LA-10004093,3.4357,1,7771,22/3/2017,Second Class
AH-10465,0.32,3/1/2015,CA-2015-141243,1352.3976,FUR-BO-10003272,-437.5404,9,7772,8/1/2015,Second Class
TT-21220,0.2,6/4/2015,CA-2015-124541,7.968,OFF-PA-10001526,2.8884,2,7773,10/4/2015,Standard Class
DB-13615,0.2,1/9/2015,CA-2015-137946,959.984,TEC-CO-10001449,335.9944,2,7774,4/9/2015,Second Class
TB-21595,0.5,29/3/2016,CA-2016-127236,299.975,FUR-BO-10004015,-168,5,7775,2/4/2016,Standard Class
ME-17320,0,6/1/2014,CA-2014-167199,2573.82,FUR-CH-10004063,746,9,7776,10/1/2014,Standard Class
EH-13945,0.8,19/11/2016,US-2016-110156,10.78,OFF-BI-10003676,-17,5,7777,24/11/2016,Standard Class
OT-18730,0.7,28/7/2016,CA-2016-107783,1369.764,OFF-BI-10000545,-913.176,6,7778,29/7/2016,First Class
AS-10045,0,27/7/2014,US-2014-150126,65.78,OFF-PA-10002709,32.2322,11,7779,2/8/2014,Standard Class
KM-16720,0.2,26/7/2014,CA-2014-126760,674.352,FUR-CH-10003312,-109.5822,3,7780,2/8/2014,Standard Class
CV-12295,0,20/4/2017,CA-2017-119655,36.56,OFF-BI-10001036,18.28,4,7781,24/4/2017,Standard Class
BN-11515,0,17/3/2014,CA-2014-118339,19.68,OFF-AR-10003829,5.7072,6,7782,24/3/2014,Standard Class
MM-18280,0.2,25/5/2015,CA-2015-132941,32.368,OFF-PA-10002160,11.7334,7,7783,28/5/2015,First Class
SC-20695,0,12/9/2016,CA-2016-152457,68.52,OFF-PA-10003790,31.5192,3,7784,18/9/2016,Standard Class
ND-18370,0.2,1/11/2014,CA-2014-148915,155.976,TEC-PH-10000673,54.5916,3,7785,5/11/2014,Standard Class
CR-12730,0,13/10/2017,CA-2017-116519,904.9,OFF-AP-10000828,253.372,5,7786,15/10/2017,First Class
MC-18100,0.2,17/12/2015,US-2015-129637,13.12,OFF-AR-10003829,1.476,5,7787,22/12/2015,Standard Class
MC-17575,0.4,9/7/2015,CA-2015-135314,269.982,TEC-PH-10003072,40.4973,3,7788,14/7/2015,Second Class
RB-19705,0.3,26/12/2015,CA-2015-119550,275.058,FUR-CH-10002044,-90.3762,3,7789,31/12/2015,Standard Class
CA-12055,0.2,24/11/2016,CA-2016-125661,139.96,TEC-AC-10004855,-22.7435,5,7790,26/11/2016,First Class
VM-21685,0.2,8/9/2016,CA-2016-113516,67.136,OFF-BI-10001989,23.4976,4,7791,10/9/2016,Second Class
GA-14725,0,12/3/2017,CA-2017-152786,40.41,OFF-BI-10000829,18.5886,9,7792,17/3/2017,Standard Class
AC-10660,0,22/9/2016,CA-2016-158617,35.88,OFF-PA-10002245,16.146,6,7793,28/9/2016,Standard Class
FP-14320,0.1,1/4/2016,CA-2016-111213,1317.492,FUR-CH-10000454,292.776,6,7794,5/4/2016,Standard Class
HG-15025,0.2,1/10/2016,CA-2016-111794,79.512,TEC-AC-10003832,20.8719,3,7795,1/10/2016,Same Day
CS-12505,0,2/11/2017,US-2017-115609,168.1,OFF-AP-10003040,43.706,5,7796,7/11/2017,Standard Class
NC-18415,0.3,19/11/2017,CA-2017-131254,191.058,FUR-CH-10003774,-46.3998,3,7797,21/11/2017,First Class
BH-11710,0,8/2/2015,US-2015-130491,9.54,OFF-PA-10000791,4.293,2,7798,11/2/2015,First Class
EM-13825,0,26/1/2015,CA-2015-109603,182.72,OFF-PA-10003790,84.0512,8,7799,1/2/2015,Standard Class
MG-18145,0.2,7/10/2017,CA-2017-108574,128.744,TEC-PH-10003555,-28.9674,7,7800,11/10/2017,Standard Class
IM-15070,0.2,11/12/2015,CA-2015-104346,4,OFF-AR-10001545,0.4752,3,7801,16/12/2015,Standard Class
AB-10255,0.2,26/6/2016,US-2016-158708,14,TEC-AC-10003133,3.5742,2,7802,29/6/2016,Second Class
SA-20830,0,19/3/2017,CA-2017-124436,31,FUR-FU-10001185,12.6813,1,7803,22/3/2017,Second Class
DK-13090,0,18/11/2017,CA-2017-104913,75,TEC-PH-10000923,36.7255,5,7804,22/11/2017,Standard Class
BM-11785,0,6/6/2014,CA-2014-133270,13.36,OFF-AR-10002656,4.9432,2,7805,9/6/2014,First Class
BD-11605,0,15/8/2014,US-2014-164406,92.94,OFF-PA-10000167,41.823,3,7806,19/8/2014,Standard Class
CP-12085,0.2,26/5/2016,CA-2016-113236,47.92,TEC-AC-10001267,11.98,2,7807,29/5/2016,Second Class
WB-21850,0.2,15/1/2016,CA-2016-137848,49.536,OFF-BI-10002225,17.3376,3,7808,21/1/2016,Standard Class
LC-17050,0.4,2/11/2014,CA-2014-129147,539.964,TEC-PH-10001299,-107.9928,6,7809,6/11/2014,Standard Class
AH-10120,0,8/4/2017,CA-2017-150987,244.55,OFF-PA-10001878,114.9385,5,7810,12/4/2017,Standard Class
BE-11335,0,17/7/2017,US-2017-105046,269.98,TEC-PH-10004536,67.495,2,7811,23/7/2017,Standard Class
DB-13210,0,7/10/2017,CA-2017-152709,85.52,OFF-ST-10001837,22,2,7812,12/10/2017,Standard Class
PO-18865,0.2,30/12/2017,CA-2017-143259,52.776,OFF-BI-10003684,20,3,7813,3/1/2018,Standard Class
PG-18895,0,26/10/2017,CA-2017-155558,6.16,OFF-LA-10000134,3,2,7814,2/11/2017,Standard Class
BH-11710,0,9/6/2014,CA-2014-115812,114.9,OFF-AP-10002892,34,5,7815,14/6/2014,Standard Class
SV-20365,0.1,20/9/2017,CA-2017-100111,80.991,FUR-CH-10003061,8.0991,1,7816,26/9/2017,Standard Class
NC-18415,0.8,19/11/2017,CA-2017-131254,1525.188,OFF-BI-10003527,-2287.782,6,7817,21/11/2017,First Class
KT-16480,0.3,10/9/2016,CA-2016-146206,300.93,FUR-TA-10004086,-34.392,5,7818,14/9/2016,Second Class
TC-21295,0,14/10/2014,CA-2014-151330,1628.82,FUR-CH-10000749,260.6112,9,7819,17/10/2014,First Class
GT-14635,0.2,4/11/2017,US-2017-168116,167.44,OFF-AP-10002457,14.651,2,7820,4/11/2017,Same Day
BD-11320,0.2,24/6/2016,CA-2016-130680,38.24,TEC-PH-10004833,-9.56,4,7821,29/6/2016,Standard Class
NR-18550,0,17/9/2014,CA-2014-112851,182.94,OFF-EN-10001453,85.9818,3,7822,21/9/2014,Standard Class
CJ-12010,0.2,10/3/2016,US-2016-112977,176.784,FUR-BO-10003272,-22.098,1,7823,16/3/2016,Standard Class
BP-11155,0,4/6/2015,CA-2015-158491,989.97,TEC-AC-10003870,395.988,3,7824,9/6/2015,Second Class
HF-14995,0.2,26/5/2014,CA-2014-158029,225.296,FUR-CH-10000988,22.5296,2,7825,30/5/2014,Standard Class
CC-12670,0,18/6/2017,CA-2017-112753,38.88,OFF-PA-10002036,19.0512,6,7826,23/6/2017,Standard Class
BF-11020,0.3,7/7/2016,CA-2016-159940,253.372,FUR-CH-10000785,-14.4784,2,7827,11/7/2016,Second Class
SV-20785,0,13/2/2017,CA-2017-151176,25.02,OFF-SU-10001165,6.5052,3,7828,20/2/2017,Standard Class
JO-15550,0,16/4/2017,US-2017-138086,40.74,OFF-AP-10000027,12.222,3,7829,20/4/2017,Standard Class
SC-20380,0,19/5/2017,CA-2017-138975,67.8,TEC-AC-10003441,4.068,4,7830,23/5/2017,Standard Class
RD-19930,0.2,3/10/2014,CA-2014-120775,4.928,OFF-LA-10002271,1.7248,2,7831,7/10/2014,Standard Class
CW-11905,0.2,4/11/2016,CA-2016-119018,4.176,OFF-BI-10000494,1.305,1,7832,8/11/2016,Standard Class
EB-13750,0.2,12/3/2015,CA-2015-128083,6.408,FUR-FU-10001731,1.4418,3,7833,17/3/2015,Standard Class
NM-18445,0.2,23/7/2017,CA-2017-125367,13.92,OFF-BI-10002412,4.35,3,7834,30/7/2017,Standard Class
MH-17290,0,19/9/2015,CA-2015-137603,8.4,OFF-AR-10001972,2.184,5,7835,24/9/2015,Standard Class
SV-20815,0,15/10/2017,CA-2017-100237,11.68,OFF-AR-10001761,4.2048,2,7836,19/10/2017,Standard Class
AM-10705,0,21/7/2017,CA-2017-104731,101.94,OFF-AR-10003727,29.5626,6,7837,27/7/2017,Standard Class
IL-15100,0,10/8/2017,CA-2017-143063,121.3,FUR-FU-10003708,25.473,2,7838,15/8/2017,Standard Class
TC-21535,0,19/7/2016,CA-2016-157217,389.97,TEC-AC-10003095,132.5898,3,7839,21/7/2016,First Class
MD-17350,0.7,5/9/2016,CA-2016-162383,8.856,OFF-BI-10001757,-6,6,7840,11/9/2016,Standard Class
JD-15895,0,28/10/2016,CA-2016-142545,77.6,FUR-FU-10001861,38,4,7841,3/11/2016,Standard Class
LW-17215,0.2,17/5/2016,US-2016-117037,30.528,OFF-PA-10000791,10,8,7842,20/5/2016,First Class
CM-11815,0.2,28/5/2017,CA-2017-145765,195.96,TEC-PH-10001305,20,5,7843,2/6/2017,Standard Class
AC-10615,0.2,15/9/2015,CA-2015-100734,147.184,OFF-ST-10001522,-29.4368,2,7844,20/9/2015,Standard Class
RB-19465,0,20/10/2017,CA-2017-104822,24.55,OFF-LA-10002034,12.0295,5,7845,20/10/2017,Same Day
SP-20545,0.8,21/4/2016,US-2016-103646,48.792,OFF-AP-10004487,-126.8592,3,7846,26/4/2016,Standard Class
CJ-12010,0,26/1/2017,CA-2017-150469,11.84,OFF-FA-10000611,5.6832,8,7847,30/1/2017,Standard Class
BO-11425,0,10/9/2015,CA-2015-136658,6.08,OFF-AR-10000817,2.0672,2,7848,17/9/2015,Standard Class
HM-14860,0.2,4/8/2017,CA-2017-132738,7.968,OFF-PA-10001752,2.8884,2,7849,7/8/2017,First Class
GA-14725,0.2,25/12/2017,CA-2017-134194,31.744,OFF-AR-10001615,2.3808,2,7850,1/1/2018,Standard Class
MC-18100,0.2,30/10/2017,CA-2017-152807,11.168,OFF-ST-10002486,-2.5128,2,7851,3/11/2017,Standard Class
TB-21595,0,29/12/2016,CA-2016-156300,754.45,FUR-CH-10001714,60.356,5,7852,2/1/2017,Standard Class
MO-17800,0,15/9/2017,CA-2017-163020,35.56,FUR-FU-10000221,12.0904,7,7853,19/9/2017,Standard Class
MS-17365,0,7/11/2014,CA-2014-120278,22.58,OFF-ST-10002214,5.8708,2,7854,12/11/2014,Standard Class
LS-17245,0.2,15/6/2016,CA-2016-152765,173.488,OFF-PA-10000483,54.215,7,7855,18/6/2016,First Class
ML-17395,0,4/8/2014,CA-2014-134215,259.74,OFF-PA-10004353,124.6752,13,7856,8/8/2014,Standard Class
FP-14320,0,7/12/2014,CA-2014-138737,8.64,OFF-AR-10003190,2.4192,3,7857,10/12/2014,First Class
RD-19660,0,7/9/2017,CA-2017-103877,1577.94,OFF-BI-10003650,757.4112,3,7858,14/9/2017,Standard Class
KN-16705,0,11/6/2017,CA-2017-102554,3.76,OFF-AR-10001919,1.0904,2,7859,15/6/2017,Standard Class
BF-11080,0,5/12/2017,CA-2017-117128,11.07,OFF-LA-10000248,5.2029,3,7860,8/12/2017,Second Class
MT-18070,0.15,10/6/2017,CA-2017-140963,514.165,FUR-BO-10001337,-30.245,5,7861,13/6/2017,First Class
MH-17620,0.2,3/9/2016,CA-2016-153185,30.96,OFF-PA-10002246,11.223,6,7862,8/9/2016,Standard Class
LC-16870,0.2,3/12/2017,CA-2017-118017,16.192,FUR-FU-10004053,4.6552,1,7863,6/12/2017,Second Class
CC-12475,0,30/9/2017,CA-2017-144225,164.88,OFF-PA-10000062,80.7912,3,7864,2/10/2017,Second Class
EJ-14155,0,3/11/2017,US-2017-110989,43.5,TEC-AC-10002345,10.875,3,7865,5/11/2017,Second Class
TB-21055,0,17/6/2016,CA-2016-111682,14.56,OFF-PA-10000587,6.9888,2,7866,18/6/2016,First Class
RB-19435,0,29/3/2015,US-2015-103996,212.64,OFF-PA-10001736,99.9408,6,7867,31/3/2015,Second Class
JM-15865,0,19/11/2014,CA-2014-144624,4548.81,TEC-PH-10002885,1228.1787,7,7868,23/11/2014,Standard Class
RA-19285,0,30/6/2017,CA-2017-131695,22.23,FUR-FU-10002045,9.7812,1,7869,6/7/2017,Standard Class
RB-19435,0,11/12/2017,CA-2017-153871,735.98,OFF-BI-10004600,331.191,2,7870,17/12/2017,Standard Class
HA-14905,0.7,22/10/2017,CA-2017-130141,3.168,OFF-BI-10000831,-2.5344,4,7871,24/10/2017,Second Class
CP-12085,0.2,29/8/2017,CA-2017-144064,47.36,OFF-LA-10004544,17.76,4,7872,1/9/2017,First Class
JO-15550,0,9/11/2015,CA-2015-126466,2.48,OFF-FA-10000490,1.1656,2,7873,13/11/2015,Standard Class
JK-15640,0.2,29/4/2015,CA-2015-157434,7.968,OFF-PA-10001526,2.8884,2,7874,4/5/2015,Second Class
GK-14620,0.4,20/11/2015,CA-2015-161767,479.988,TEC-MA-10002790,55.9986,2,7875,24/11/2015,Standard Class
BP-11155,0.2,31/12/2016,CA-2017-156139,38.376,OFF-BI-10004233,13.4316,3,7876,6/1/2017,Standard Class
AT-10735,0.2,17/12/2017,CA-2017-103443,24.816,OFF-BI-10001617,8.3754,3,7877,23/12/2017,Standard Class
VB-21745,0,6/11/2017,CA-2017-154816,5.78,OFF-PA-10003845,2.8322,1,7878,10/11/2017,Standard Class
PG-18820,0.2,15/2/2016,US-2016-162859,398.352,OFF-BI-10004519,124.485,3,7879,22/2/2016,Standard Class
JK-15370,0,13/8/2017,US-2017-103828,31.92,OFF-SU-10000946,9.2568,4,7880,13/8/2017,Same Day
JK-15205,0.2,30/10/2017,CA-2017-123491,71.992,FUR-CH-10003061,-0.8999,1,7881,5/11/2017,Standard Class
SU-20665,0.2,5/9/2016,CA-2016-164490,9.248,OFF-PA-10004971,3.3524,2,7882,10/9/2016,Second Class
BE-11335,0,2/9/2017,CA-2017-137596,1199.8,TEC-PH-10001494,323.946,4,7883,7/9/2017,Standard Class
JD-15895,0.2,13/4/2014,CA-2014-122336,17.856,OFF-AR-10000122,1.116,4,7884,17/4/2014,Second Class
AB-10015,0,7/3/2014,CA-2014-156587,17.94,OFF-AR-10001427,5,3,7885,8/3/2014,First Class
RL-19615,0,5/12/2014,CA-2014-133830,26.46,OFF-AR-10003045,12,9,7886,10/12/2014,Standard Class
BP-11050,0.8,19/12/2016,CA-2016-108364,1.8,OFF-BI-10002012,-3,5,7887,24/12/2016,Standard Class
ZC-21910,0.2,28/9/2015,CA-2015-106978,12.536,OFF-EN-10004483,4,1,7888,4/10/2015,Standard Class
SZ-20035,0.2,7/9/2014,CA-2014-105165,46.688,TEC-AC-10002718,-2.918,4,7889,10/9/2014,First Class
DW-13480,0.2,12/11/2016,CA-2016-164399,203.976,TEC-PH-10004908,25.497,3,7890,15/11/2016,First Class
QJ-19255,0.2,17/3/2014,CA-2014-127859,126.624,OFF-PA-10003641,41.1528,6,7891,20/3/2014,Second Class
BF-11005,0.2,25/9/2014,CA-2014-141355,14.576,OFF-AR-10003179,2.3686,2,7892,30/9/2014,Standard Class
RS-19420,0,15/7/2017,US-2017-128951,179.94,OFF-AP-10002191,50.3832,3,7893,17/7/2017,First Class
SV-20935,0.7,2/12/2017,CA-2017-147767,67.86,OFF-BI-10001670,-45.24,6,7894,2/12/2017,Same Day
CS-12130,0,5/8/2014,CA-2014-118962,20.94,OFF-PA-10000659,9.8418,3,7895,9/8/2014,Standard Class
DB-13555,0.2,20/9/2014,CA-2014-151953,2.816,OFF-AR-10003469,0.9856,2,7896,25/9/2014,Standard Class
MO-17950,0.2,2/4/2015,US-2015-122140,47.976,TEC-AC-10003289,1.7991,3,7897,7/4/2015,Standard Class
JG-15160,0.2,12/5/2015,CA-2015-131856,619.152,TEC-PH-10001336,69.6546,6,7898,17/5/2015,Standard Class
MA-17560,0.6,18/8/2016,CA-2016-128916,5.344,FUR-FU-10000320,-2.1376,4,7899,20/8/2016,Second Class
RB-19705,0,14/9/2017,CA-2017-152975,70.98,OFF-ST-10001370,3.549,1,7900,16/9/2017,First Class
CM-12115,0,2/10/2017,CA-2017-137414,17.46,FUR-FU-10001424,5.9364,2,7901,6/10/2017,Standard Class
BM-11785,0.2,20/3/2015,CA-2015-165813,29.304,OFF-ST-10004258,2.5641,3,7902,22/3/2015,Second Class
VW-21775,0.5,2/1/2015,CA-2015-146262,452.45,FUR-BO-10004695,-244.323,5,7903,9/1/2015,Standard Class
DH-13675,0,21/9/2015,CA-2015-127593,85.3,FUR-FU-10004006,14.501,2,7904,21/9/2015,Same Day
SV-20815,0.2,26/8/2016,CA-2016-160598,31.008,OFF-PA-10002319,11.2404,1,7905,28/8/2016,First Class
BD-11605,0,11/6/2015,US-2015-123960,56.3,OFF-AR-10003582,15.764,2,7906,16/6/2015,Standard Class
HG-14845,0.2,9/10/2017,CA-2017-141873,314.352,FUR-BO-10003034,-15.7176,3,7907,14/10/2017,Standard Class
GB-14575,0,28/1/2017,US-2017-147984,279.9,OFF-PA-10000806,137.151,5,7908,1/2/2017,Standard Class
MS-17530,0.7,18/11/2014,CA-2014-133809,11.808,OFF-BI-10001757,-8.6592,8,7909,23/11/2014,Second Class
LC-16870,0.2,3/5/2015,CA-2015-150770,62.496,OFF-BI-10002026,21.8736,2,7910,6/5/2015,First Class
CP-12340,0.4,17/3/2014,US-2014-148838,1579.746,FUR-TA-10003473,-447.5947,7,7911,21/3/2014,Standard Class
DK-13225,0,20/12/2017,CA-2017-105480,6.48,OFF-PA-10002787,3.1104,1,7912,26/12/2017,Standard Class
AS-10090,0,24/12/2014,CA-2014-132913,13.97,OFF-AP-10003278,3.6322,1,7913,26/12/2014,First Class
PS-18760,0.3,14/9/2017,CA-2017-156237,113.372,FUR-CH-10002372,-29.1528,2,7914,15/9/2017,First Class
KM-16720,0,19/4/2016,CA-2016-109666,25.98,TEC-PH-10004774,0.7794,2,7915,26/4/2016,Standard Class
RL-19615,0.2,2/9/2016,CA-2016-144764,35.168,OFF-ST-10002485,-8.3524,2,7916,8/9/2016,Standard Class
AB-10255,0,16/6/2017,CA-2017-155873,16.68,OFF-SU-10001165,4.3368,2,7917,21/6/2017,Standard Class
DL-12865,0.2,19/1/2017,CA-2017-154718,6,OFF-LA-10003714,2.1,2,7918,23/1/2017,Second Class
PN-18775,0.2,25/4/2017,CA-2017-132213,42.048,OFF-AR-10004078,5.256,9,7919,26/4/2017,First Class
DK-12835,0,7/2/2015,CA-2015-147529,311.15,OFF-EN-10000056,146.2405,5,7920,11/2/2015,Standard Class
SZ-20035,0,25/11/2017,CA-2017-129000,501.81,OFF-ST-10001097,0,3,7921,27/11/2017,Second Class
CC-12145,0.2,20/7/2014,CA-2014-141726,8.704,OFF-BI-10001982,3.1552,2,7922,22/7/2014,First Class
HL-15040,0,24/6/2016,CA-2016-101987,440.91,TEC-PH-10001305,123.4548,9,7923,30/6/2016,Standard Class
TS-21655,0,6/5/2017,CA-2017-133487,152.94,OFF-AP-10001271,41.2938,3,7924,9/5/2017,Second Class
AR-10570,0,14/7/2016,CA-2016-157588,36.4,OFF-BI-10003963,17.108,5,7925,19/7/2016,Standard Class
TS-21610,0.2,5/11/2017,US-2017-107272,243.992,OFF-ST-10002974,30.499,7,7926,12/11/2017,Standard Class
JD-16150,0,22/3/2015,US-2015-163279,105.52,OFF-PA-10003127,48.5392,4,7927,26/3/2015,Standard Class
LW-16990,0.2,5/5/2016,US-2016-102239,5.728,OFF-BI-10001890,2.0048,2,7928,6/5/2016,First Class
BP-11290,0.3,3/10/2014,CA-2014-153976,258.279,FUR-CH-10002880,-70.1043,3,7929,8/10/2014,Second Class
